time_ms,frame_time_ms,source_fps,latency_ms,new_frame,video_w,video_h,bitrate_mbps,total_frames,dropped_frames,audio_queue,audio_underruns
114540.399,1.653,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114556.329,0.915,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114574.539,2.458,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114590.096,1.279,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114606.462,0.977,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114623.468,1.317,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114640.633,1.814,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114656.672,1.186,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114673.489,1.336,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114690.013,1.193,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114706.997,1.510,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114723.517,1.363,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114740.775,1.954,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114756.628,1.139,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114773.272,1.115,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114790.187,1.363,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114806.608,1.116,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114823.573,1.415,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114840.160,1.335,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114856.685,1.192,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114873.091,0.931,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114889.904,1.077,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114907.885,2.391,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114923.219,1.057,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114940.896,2.066,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114956.829,1.332,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114974.597,1.883,53.1,0.000,0,498,1080,0.06,1721,0,0,0
114990.844,1.462,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115008.457,2.407,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115024.320,1.573,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115043.243,3.594,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115058.284,1.968,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115074.333,1.349,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115092.155,2.504,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115107.765,1.447,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115125.008,2.016,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115141.245,1.586,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115157.326,1.000,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115175.182,2.188,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115191.223,1.562,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115208.325,1.997,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115223.983,0.988,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115241.186,1.523,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115258.202,1.872,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115274.144,1.147,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115292.079,2.414,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115307.810,1.478,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115323.700,0.701,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115341.886,2.220,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115357.468,1.134,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115374.345,1.344,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115390.717,1.048,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115407.514,1.178,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115424.804,1.801,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115440.615,0.945,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115457.775,1.438,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115474.440,1.435,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115494.353,4.682,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115509.058,2.719,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115523.904,0.898,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115541.319,1.646,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115557.263,0.923,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115574.445,1.438,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115590.815,1.140,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115607.711,1.368,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115623.779,0.769,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115640.743,1.066,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115657.535,1.191,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115674.773,1.761,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115690.604,0.925,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115708.489,2.143,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115724.257,1.244,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115741.432,1.751,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115758.426,2.078,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115774.555,1.540,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115790.626,0.943,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115808.042,1.692,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115823.769,0.752,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115841.521,1.837,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115857.304,0.954,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115874.546,1.529,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115891.516,1.830,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115907.628,1.275,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115925.143,2.123,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115941.589,1.901,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115958.002,1.647,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115973.990,0.967,53.1,0.000,0,498,1080,0.06,1721,0,0,0
115991.673,1.984,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116007.584,1.227,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116023.785,0.761,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116041.945,2.253,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116057.098,0.739,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116074.451,1.426,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116091.045,1.352,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116107.024,0.664,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116125.121,2.094,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116141.218,1.522,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116157.618,1.255,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116174.434,1.404,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116190.790,1.069,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116208.409,2.021,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116224.534,1.479,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116241.804,2.082,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116258.298,1.907,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116274.041,0.983,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116291.006,1.281,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116307.451,1.058,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116324.558,1.498,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116341.056,1.329,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116357.192,0.797,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116374.275,1.212,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116390.846,1.116,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116407.355,0.958,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116424.199,1.135,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116440.697,0.965,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116457.838,1.440,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116475.317,2.200,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116491.945,2.006,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116508.438,1.821,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116524.028,0.745,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116541.180,1.229,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116557.761,1.143,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116574.164,0.879,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116591.246,1.294,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116607.414,0.795,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116625.117,1.828,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116641.558,1.602,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116658.037,1.414,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116674.922,1.631,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116691.183,1.225,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116708.076,1.449,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116723.978,0.684,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116741.480,1.518,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116757.908,1.280,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116774.263,0.968,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116791.788,1.825,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116808.056,1.426,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116824.684,1.386,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116841.568,1.603,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116857.885,1.253,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116874.550,1.250,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116891.496,1.529,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116907.856,1.217,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116924.476,1.170,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116941.424,1.450,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116958.061,1.420,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116975.216,1.907,53.1,0.000,0,498,1080,0.06,1721,0,0,0
116991.548,1.571,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117008.147,1.503,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117024.326,1.014,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117041.674,1.694,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117057.780,1.133,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117074.454,1.140,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117091.087,1.101,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117107.358,0.705,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117124.537,1.216,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117140.741,0.753,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117158.695,2.040,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117174.621,1.299,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117190.621,0.632,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117208.334,1.677,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117224.029,0.705,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117241.704,1.712,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117257.462,0.804,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117274.896,1.571,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117291.688,1.694,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117307.887,1.226,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117324.997,1.669,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117341.163,1.167,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117357.817,1.154,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117374.912,1.581,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117391.871,1.872,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117407.759,1.093,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117425.154,1.821,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117441.025,1.025,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117458.197,1.530,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117474.597,1.262,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117491.266,1.264,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117508.330,1.659,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117524.875,1.538,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117541.375,1.371,53.1,0.000,0,498,1080,0.06,1721,0,0,0
117564.553,7.849,0.1,12.563,1,498,1080,0.02,1722,0,0,0
117575.434,2.063,0.1,0.000,0,498,1080,0.02,1723,0,0,0
117594.216,4.177,0.1,14.195,1,498,1080,0.02,1724,0,0,0
117607.927,1.221,0.1,0.000,0,498,1080,0.02,1725,0,0,0
117627.560,4.187,0.1,12.636,1,498,1080,0.02,1726,0,0,0
117641.407,1.367,0.1,0.000,0,498,1080,0.02,1727,0,0,0
117661.288,4.580,0.1,9.362,1,498,1080,0.02,1728,0,0,0
117674.449,1.074,0.1,0.000,0,498,1080,0.02,1729,0,0,0
117694.376,4.334,0.1,13.152,1,498,1080,0.02,1730,0,0,0
117708.934,2.224,0.1,0.000,0,498,1080,0.02,1731,0,0,0
117727.610,4.233,0.1,11.858,1,498,1080,0.02,1732,0,0,0
117741.903,1.857,0.1,0.000,0,498,1080,0.02,1733,0,0,0
117761.007,4.294,0.1,4.017,1,498,1080,0.02,1734,0,0,0
117774.410,1.030,0.1,0.000,0,498,1080,0.02,1735,0,0,0
117793.296,3.249,0.1,5.071,1,498,1080,0.02,1736,0,0,0
117807.800,1.087,0.1,0.000,0,498,1080,0.02,1737,0,0,0
117828.116,4.654,0.1,22.310,1,498,1080,0.02,1738,0,0,0
117842.052,1.921,0.1,0.000,0,498,1080,0.02,1739,0,0,0
117861.633,4.835,0.1,20.782,1,498,1080,0.02,1740,0,0,0
117874.721,1.256,0.1,0.000,0,498,1080,0.02,1741,0,0,0
117893.203,3.071,0.1,6.233,1,498,1080,0.02,1742,0,0,0
117908.542,1.742,0.1,0.000,0,498,1080,0.02,1743,0,0,0
117926.446,2.977,0.1,4.043,1,498,1080,0.02,1744,0,0,0
117941.158,1.022,0.1,0.000,0,498,1080,0.02,1745,0,0,0
117961.474,4.671,0.1,24.370,1,498,1080,0.02,1745,0,0,0
117974.617,1.147,0.1,0.000,0,498,1080,0.02,1746,0,0,0
117995.010,4.872,0.1,15.419,1,498,1080,0.02,1748,0,0,0
118007.933,1.128,0.1,0.000,0,498,1080,0.02,1749,0,0,0
118026.870,3.398,0.1,20.240,1,498,1080,0.02,1750,0,0,0
118041.489,1.337,0.1,0.000,0,498,1080,0.02,1751,0,0,0
118060.700,3.881,0.1,5.233,1,498,1080,0.02,1752,0,0,0
118075.276,1.790,0.1,0.000,0,498,1080,0.02,1753,0,0,0
118095.335,5.182,0.1,23.296,1,498,1080,0.02,1754,0,0,0
118109.246,2.425,0.1,0.000,0,498,1080,0.02,1755,0,0,0
118128.260,4.772,0.1,20.234,1,498,1080,0.02,1756,0,0,0
118141.545,1.391,0.1,0.000,0,498,1080,0.02,1756,0,0,0
118160.750,3.928,0.1,3.909,1,498,1080,0.02,1758,0,0,0
118174.896,1.407,0.1,0.000,0,498,1080,0.02,1759,0,0,0
118193.409,3.253,0.1,3.080,1,498,1080,0.02,1760,0,0,0
118208.194,1.371,0.1,0.000,0,498,1080,0.02,1760,0,0,0
118227.593,4.103,0.1,19.079,1,498,1080,0.02,1761,0,0,0
118241.755,1.597,0.1,0.000,0,498,1080,0.02,1761,0,0,0
118258.258,1.433,0.1,0.000,0,498,1080,0.02,1761,0,0,0
118275.638,2.147,0.1,0.000,0,498,1080,0.02,1761,0,0,0
118291.320,1.161,0.1,0.000,0,498,1080,0.02,1761,0,0,0
118307.952,1.127,0.1,0.000,0,498,1080,0.02,1761,0,0,0
118327.040,3.547,0.1,16.656,1,498,1080,0.02,1762,0,0,0
118342.222,2.063,0.1,0.000,0,498,1080,0.02,1766,0,0,0
118362.580,5.753,0.1,9.633,1,498,1080,0.02,1770,0,0,0
118375.066,1.572,0.1,0.000,0,498,1080,0.02,1771,0,0,0
118394.346,4.185,0.1,9.685,1,498,1080,0.02,1772,0,0,0
118409.143,2.315,0.1,0.000,0,498,1080,0.02,1773,0,0,0
118425.498,2.002,0.1,5.676,1,498,1080,0.02,1774,0,0,0
118444.047,3.884,0.1,6.382,1,498,1080,0.02,1775,0,0,0
118458.679,1.849,0.1,0.000,0,498,1080,0.02,1776,0,0,0
118480.189,6.692,0.1,25.462,1,498,1080,0.02,1777,0,0,0
118492.232,2.068,0.1,0.000,0,498,1080,0.02,1778,0,0,0
118510.496,3.663,0.1,8.968,1,498,1080,0.02,1779,0,0,0
118525.370,1.869,0.1,0.000,0,498,1080,0.02,1780,0,0,0
118544.046,3.879,0.1,7.821,1,498,1080,0.02,1781,0,0,0
118558.575,1.740,59.8,0.000,0,498,1080,7.83,1782,0,0,0
118577.322,3.821,59.8,22.142,1,498,1080,7.83,1783,0,0,0
118591.298,1.129,59.8,0.000,0,498,1080,7.83,1784,0,0,0
118610.734,3.898,59.8,8.774,1,498,1080,7.83,1785,0,0,0
118625.813,2.310,59.8,0.000,0,498,1080,7.83,1786,0,0,0
118642.212,2.041,59.8,3.240,1,498,1080,7.83,1787,0,0,0
118661.417,4.580,59.8,5.589,1,498,1080,7.83,1788,0,0,0
118674.986,1.482,59.8,0.000,0,498,1080,7.83,1789,0,0,0
118693.877,3.705,59.8,8.153,1,498,1080,7.83,1790,0,0,0
118708.439,1.600,59.8,0.000,0,498,1080,7.83,1791,0,0,0
118728.455,4.948,59.8,6.905,1,498,1080,7.83,1792,0,0,0
118741.766,1.592,59.8,0.000,0,498,1080,7.83,1793,0,0,0
118760.429,3.587,59.8,4.497,1,498,1080,7.83,1794,0,0,0
118774.665,1.155,59.8,0.000,0,498,1080,7.83,1795,0,0,0
118793.403,3.226,59.8,7.210,1,498,1080,7.83,1796,0,0,0
118808.893,2.049,59.8,0.000,0,498,1080,7.83,1797,0,0,0
118827.541,4.030,59.8,5.019,1,498,1080,7.83,1798,0,0,0
118841.680,1.502,59.8,0.000,0,498,1080,7.83,1799,0,0,0
118862.549,5.703,59.8,10.939,1,498,1080,7.83,1800,0,0,0
118874.840,1.327,59.8,0.000,0,498,1080,7.83,1801,0,0,0
118893.178,2.998,59.8,5.566,1,498,1080,7.83,1802,0,0,0
118907.610,0.763,59.8,0.000,0,498,1080,7.83,1803,0,0,0
118926.765,3.251,59.8,7.298,1,498,1080,7.83,1804,0,0,0
118942.347,2.165,59.8,0.000,0,498,1080,7.83,1805,0,0,0
118960.393,3.544,59.8,8.430,1,498,1080,7.83,1806,0,0,0
118975.393,1.877,59.8,0.000,0,498,1080,7.83,1807,0,0,0
118996.204,6.004,59.8,9.839,1,498,1080,7.83,1808,0,0,0
119007.977,1.110,59.8,0.000,0,498,1080,7.83,1809,0,0,0
119027.692,4.158,59.8,8.316,1,498,1080,7.83,1810,0,0,0
119042.093,1.892,59.8,0.000,0,498,1080,7.83,1811,0,0,0
119061.269,4.400,59.8,6.300,1,498,1080,7.83,1812,0,0,0
119076.083,2.547,59.8,0.000,0,498,1080,7.83,1813,0,0,0
119094.705,4.503,59.8,6.903,1,498,1080,7.83,1814,0,0,0
119108.793,1.923,59.8,0.000,0,498,1080,7.83,1815,0,0,0
119127.680,4.142,59.8,9.368,1,498,1080,7.83,1816,0,0,0
119142.203,1.998,59.8,0.000,0,498,1080,7.83,1817,0,0,0
119159.780,2.907,59.8,6.655,1,498,1080,7.83,1818,0,0,0
119174.709,1.169,59.8,0.000,0,498,1080,7.83,1819,0,0,0
119196.018,5.811,59.8,9.122,1,498,1080,7.83,1820,0,0,0
119208.947,2.073,59.8,0.000,0,498,1080,7.83,1821,0,0,0
119226.654,3.111,59.8,10.202,1,498,1080,7.83,1822,0,0,0
119241.600,1.390,59.8,0.000,0,498,1080,7.83,1823,0,0,0
119259.628,2.751,59.8,4.728,1,498,1080,7.83,1824,0,0,0
119274.442,0.897,59.8,0.000,0,498,1080,7.83,1825,0,0,0
119293.980,3.768,59.8,19.626,1,498,1080,7.83,1825,0,0,0
119308.229,1.349,59.8,0.000,0,498,1080,7.83,1825,0,0,0
119328.100,4.552,59.8,6.266,1,498,1080,7.83,1828,0,0,0
119341.797,1.582,59.8,0.000,0,498,1080,7.83,1829,0,0,0
119360.139,3.256,59.8,6.737,1,498,1080,7.83,1830,0,0,0
119375.184,1.633,59.8,0.000,0,498,1080,7.83,1830,0,0,0
119393.335,3.117,59.8,13.739,1,498,1080,7.83,1831,0,0,0
119409.436,2.550,59.8,0.000,0,498,1080,7.83,1833,0,0,0
119425.916,2.363,59.8,6.049,1,498,1080,7.83,1834,0,0,0
119445.252,5.031,59.8,6.524,1,498,1080,7.83,1835,0,0,0
119459.026,2.138,59.8,0.000,0,498,1080,7.83,1835,0,0,0
119475.450,1.895,59.8,0.000,0,498,1080,7.83,1835,0,0,0
119492.764,2.526,59.8,0.000,0,498,1080,7.83,1835,0,0,0
119508.604,1.698,59.8,0.000,0,498,1080,7.83,1835,0,0,0
119524.788,1.215,59.8,0.000,0,498,1080,7.83,1835,0,0,0
119542.048,1.807,59.8,0.000,0,498,1080,7.83,1835,0,0,0
119560.990,4.082,55.9,5.536,1,498,1080,1.17,1839,0,0,0
119576.501,2.926,55.9,0.000,0,498,1080,1.17,1843,0,0,0
119593.744,3.502,55.9,9.223,1,498,1080,1.17,1844,0,0,0
119609.091,2.180,55.9,0.000,0,498,1080,1.17,1845,0,0,0
119628.246,4.641,55.9,8.453,1,498,1080,1.17,1846,0,0,0
119642.073,1.802,55.9,0.000,0,498,1080,1.17,1847,0,0,0
119661.560,4.622,55.9,8.643,1,498,1080,1.17,1848,0,0,0
119674.936,1.331,55.9,0.000,0,498,1080,1.17,1849,0,0,0
119696.545,6.271,55.9,9.392,1,498,1080,1.17,1850,0,0,0
119708.832,1.891,55.9,0.000,0,498,1080,1.17,1851,0,0,0
119728.125,4.517,55.9,6.006,1,498,1080,1.17,1852,0,0,0
119741.813,1.537,55.9,0.000,0,498,1080,1.17,1853,0,0,0
119760.905,3.962,55.9,6.493,1,498,1080,1.17,1854,0,0,0
119774.375,0.765,55.9,0.000,0,498,1080,1.17,1855,0,0,0
119793.366,3.089,55.9,4.802,1,498,1080,1.17,1856,0,0,0
119810.496,3.551,55.9,6.306,1,498,1080,1.17,1857,0,0,0
119828.085,4.474,55.9,9.966,1,498,1080,1.17,1858,0,0,0
119841.729,1.450,55.9,0.000,0,498,1080,1.17,1859,0,0,0
119861.168,4.221,55.9,8.450,1,498,1080,1.17,1860,0,0,0
119874.773,1.159,55.9,0.000,0,498,1080,1.17,1861,0,0,0
119893.974,3.693,55.9,8.404,1,498,1080,1.17,1862,0,0,0
119908.332,1.384,55.9,0.000,0,498,1080,1.17,1863,0,0,0
119926.467,2.852,55.9,9.367,1,498,1080,1.17,1864,0,0,0
119941.323,1.040,55.9,0.000,0,498,1080,1.17,1865,0,0,0
119960.324,3.374,55.9,7.755,1,498,1080,1.17,1866,0,0,0
119975.558,1.940,55.9,0.000,0,498,1080,1.17,1867,0,0,0
119996.119,5.835,55.9,29.613,1,498,1080,1.17,1867,0,0,0
120008.148,1.196,55.9,0.000,0,498,1080,1.17,1867,0,0,0
120025.508,1.887,55.9,0.000,0,498,1080,1.17,1867,0,0,0
120041.664,1.375,55.9,0.000,0,498,1080,1.17,1867,0,0,0
120061.734,4.778,55.9,4.615,1,498,1080,1.17,1870,0,0,0
120075.246,1.623,55.9,0.000,0,498,1080,1.17,1872,0,0,0
120092.730,2.439,55.9,8.614,1,498,1080,1.17,1873,0,0,0
120108.538,1.580,55.9,0.000,0,498,1080,1.17,1873,0,0,0
120126.865,3.239,55.9,11.751,1,498,1080,1.17,1874,0,0,0
120142.374,2.051,55.9,0.000,0,498,1080,1.17,1874,0,0,0
120158.549,1.558,55.9,0.000,0,498,1080,1.17,1874,0,0,0
120179.670,6.013,55.9,13.075,1,498,1080,1.17,1875,0,0,0
120192.888,2.563,55.9,0.000,0,498,1080,1.17,1875,0,0,0
120211.256,4.264,55.9,12.457,1,498,1080,1.17,1876,0,0,0
120225.477,1.812,55.9,0.000,0,498,1080,1.17,1876,0,0,0
120241.524,1.192,55.9,0.000,0,498,1080,1.17,1876,0,0,0
120262.432,5.432,55.9,12.431,1,498,1080,1.17,1877,0,0,0
120276.553,2.885,55.9,0.000,0,498,1080,1.17,1879,0,0,0
120294.021,3.686,55.9,10.913,1,498,1080,1.17,1880,0,0,0
120308.098,1.096,55.9,0.000,0,498,1080,1.17,1880,0,0,0
120325.548,1.879,55.9,0.000,0,498,1080,1.17,1881,0,0,0
120343.285,2.914,55.9,19.461,1,498,1080,1.17,1881,0,0,0
120358.223,1.185,55.9,0.000,0,498,1080,1.17,1882,0,0,0
120379.000,5.294,55.9,23.794,1,498,1080,1.17,1882,0,0,0
120391.442,1.069,55.9,0.000,0,498,1080,1.17,1883,0,0,0
120409.694,2.654,55.9,11.625,1,498,1080,1.17,1884,0,0,0
120425.409,1.699,55.9,0.000,0,498,1080,1.17,1885,0,0,0
120444.909,4.532,55.9,13.581,1,498,1080,1.17,1886,0,0,0
120458.469,1.425,55.9,0.000,0,498,1080,1.17,1887,0,0,0
120478.317,4.606,55.9,13.155,1,498,1080,1.17,1888,0,0,0
120493.471,2.771,55.9,0.000,0,498,1080,1.17,1889,0,0,0
120512.845,5.477,55.9,30.490,1,498,1080,1.17,1889,0,0,0
120525.410,1.376,55.9,0.000,0,498,1080,1.17,1889,0,0,0
120542.212,1.510,55.9,0.000,0,498,1080,1.17,1889,0,0,0
120558.068,0.698,55.9,0.000,0,498,1080,1.17,1889,0,0,0
120575.088,1.051,55.9,0.000,0,498,1080,1.17,1889,0,0,0
120593.570,2.866,50.5,6.511,1,498,1080,1.11,1895,0,0,0
120612.247,4.876,50.5,14.407,1,498,1080,1.11,1896,0,0,0
120626.182,2.143,50.5,0.000,0,498,1080,1.11,1897,0,0,0
120645.897,5.191,50.5,12.568,1,498,1080,1.11,1898,0,0,0
120659.152,1.779,50.5,0.000,0,498,1080,1.11,1899,0,0,0
120675.869,1.829,50.5,11.271,1,498,1080,1.11,1900,0,0,0
120694.815,4.108,50.5,12.714,1,498,1080,1.11,1901,0,0,0
120708.228,0.852,50.5,0.000,0,498,1080,1.11,1902,0,0,0
120729.893,5.849,50.5,13.622,1,498,1080,1.11,1903,0,0,0
120741.791,1.080,50.5,0.000,0,498,1080,1.11,1904,0,0,0
120762.948,5.569,50.5,13.296,1,498,1080,1.11,1905,0,0,0
120776.319,2.273,50.5,0.000,0,498,1080,1.11,1906,0,0,0
120794.390,3.676,50.5,12.806,1,498,1080,1.11,1907,0,0,0
